userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language
16496c4593e8ca12dd30832336ea0f744c204f15a4b854bf85b14c123a1ed230,16496c4593e8ca12dd30832336ea0f744c204f15a4b854bf85b14c123a1ed230,16496c4593e8ca12dd30832336ea0f744c204f15a4b854bf85b14c123a1ed230,,,,0,0,2017-03-06,en
73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,73824eacf3a3107d4fe3c2d2730f3981e33a9f8380701b8738ce7d35b0563631,USA,Constitutional Conservative #1A #2A #NRA #StandWithIsrael #TCOT #CCOT #LNYHBT #ProLife #SupportMilitary #BlueLivesMatter #SecureTheBorder #GodBlessAmerica,,1717,2099,2013-09-01,en
427b29a0b9ac21f75e72a1b122b6112b081ebd8288a45833f1b92bd67d2f05ba,427b29a0b9ac21f75e72a1b122b6112b081ebd8288a45833f1b92bd67d2f05ba,427b29a0b9ac21f75e72a1b122b6112b081ebd8288a45833f1b92bd67d2f05ba,"Москва, Россия",Руководитель М.О. ВОО Молодая Гвардия #МСК,,78,193,2014-05-29,ru
6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,United States,Freelance music scholar. Organizer. Amateur introvert. Hipster-friendly social media guru,,72,147,2015-03-10,en
584df8d0fce88e2a7f5870a99e4bed45409d7dedefccd2af45594361f036c39e,584df8d0fce88e2a7f5870a99e4bed45409d7dedefccd2af45594361f036c39e,584df8d0fce88e2a7f5870a99e4bed45409d7dedefccd2af45594361f036c39e,USA,Passionate zombie junkie. Friend of animals everywhere. Coffee adict,,131,144,2013-08-13,en
6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,6d20885e39447d3615892a79019998f4ddc7eb4e492fbe97c175e2c436a6d909,USA,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.",,17,123,2014-05-29,en
97b825b13f9b3131254357594f7c75c369087a5b64240e7c63db9701aedc7a8f,97b825b13f9b3131254357594f7c75c369087a5b64240e7c63db9701aedc7a8f,97b825b13f9b3131254357594f7c75c369087a5b64240e7c63db9701aedc7a8f,NJ,"Traveller, explorer",,162,85,2013-08-15,en
d271f6fe20b14d7a823b0cca82a014fdf903d83248785f74c8e83ea5073dd941,d271f6fe20b14d7a823b0cca82a014fdf903d83248785f74c8e83ea5073dd941,d271f6fe20b14d7a823b0cca82a014fdf903d83248785f74c8e83ea5073dd941,USA,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.",,96,52,2013-08-11,en
11a07682d2c2039b2a46a9a77f697c24d593c00dcef497ea960d2e1770ca3a59,11a07682d2c2039b2a46a9a77f697c24d593c00dcef497ea960d2e1770ca3a59,11a07682d2c2039b2a46a9a77f697c24d593c00dcef497ea960d2e1770ca3a59,London,I like to go to parties and talk about memes,,20,292,2015-03-16,en
f9828aba7ee6056d06a59fe05d9cd14b4d6a6dde031c3167b23b43e1435a8f1d,f9828aba7ee6056d06a59fe05d9cd14b4d6a6dde031c3167b23b43e1435a8f1d,f9828aba7ee6056d06a59fe05d9cd14b4d6a6dde031c3167b23b43e1435a8f1d,МSK,"я о футболе,а вы о чем?",,189,1569,2014-03-16,ru
337829187ac1b448c96625893529ea421eee2b93d76ba3eb07e8d6987161ac33,337829187ac1b448c96625893529ea421eee2b93d76ba3eb07e8d6987161ac33,337829187ac1b448c96625893529ea421eee2b93d76ba3eb07e8d6987161ac33,Россия,Трус не играет в хоккей!!!,,174,380,2014-05-12,ru
fdda5aa62fc6e4bce398e21b0a752600ab03413799ead4b3524be5835f713314,fdda5aa62fc6e4bce398e21b0a752600ab03413799ead4b3524be5835f713314,fdda5aa62fc6e4bce398e21b0a752600ab03413799ead4b3524be5835f713314,Санкт-Петербург,Библиотековед  - Пчеловодство ...,,71,9,2014-03-16,en
692b1c26f9582d3af67c6b76efbcff7b634f73c99cda833820f037d2c350dcf9,692b1c26f9582d3af67c6b76efbcff7b634f73c99cda833820f037d2c350dcf9,692b1c26f9582d3af67c6b76efbcff7b634f73c99cda833820f037d2c350dcf9,"Miami, FL","As knowledge increases, wonder deepens",,104,124,2013-08-31,en
eefcdbf316654399ac23afd46d2c7b510e09086d64b106a32e7630d85ae1818f,eefcdbf316654399ac23afd46d2c7b510e09086d64b106a32e7630d85ae1818f,eefcdbf316654399ac23afd46d2c7b510e09086d64b106a32e7630d85ae1818f,Санкт-Петербург,профессиональный лингвист,,354,1686,2014-03-23,ru
dffbeaf773e2ff47463e613469eee0e0b501443ad7cb518e8d8915c4ad3f274d,dffbeaf773e2ff47463e613469eee0e0b501443ad7cb518e8d8915c4ad3f274d,dffbeaf773e2ff47463e613469eee0e0b501443ad7cb518e8d8915c4ad3f274d,Louisville,,,54,375,2014-08-28,en
a23f8e89546024b5efa98ce5abc1decf59149daa1d2b9e8a04cbc6d7a17608f1,a23f8e89546024b5efa98ce5abc1decf59149daa1d2b9e8a04cbc6d7a17608f1,a23f8e89546024b5efa98ce5abc1decf59149daa1d2b9e8a04cbc6d7a17608f1,,,,74,148,2015-03-13,en
d7f80e78236deb1eead28edcd846d35d5c4b422cf1b79458244ef33867fb0b62,d7f80e78236deb1eead28edcd846d35d5c4b422cf1b79458244ef33867fb0b62,d7f80e78236deb1eead28edcd846d35d5c4b422cf1b79458244ef33867fb0b62,"New York, USA",Evil social media guru,,0,17,2015-03-17,en
c4911e95266bfd8869f9b8a17d17420decb83da6bb6ae1037e237a29ca3a7aaa,c4911e95266bfd8869f9b8a17d17420decb83da6bb6ae1037e237a29ca3a7aaa,c4911e95266bfd8869f9b8a17d17420decb83da6bb6ae1037e237a29ca3a7aaa,Москва,"Молодая и активная, готова общаться со всеми, кому интересна. Люблю романтику.",,1251,402,2012-03-24,ru
fc5008dec79f736199c5416bf6e8c8e1a6b3447f87bac676f65a6bae93b20205,fc5008dec79f736199c5416bf6e8c8e1a6b3447f87bac676f65a6bae93b20205,fc5008dec79f736199c5416bf6e8c8e1a6b3447f87bac676f65a6bae93b20205,Волгоград,"Жизнь по хардкору! Могу достать любые олдскул пластинки, обращайтесь",,743,1692,2014-03-22,ru
fe224b0c73e2770146cbb65dcc10392b217d5c9b2ec625a702947d200150b2d3,fe224b0c73e2770146cbb65dcc10392b217d5c9b2ec625a702947d200150b2d3,fe224b0c73e2770146cbb65dcc10392b217d5c9b2ec625a702947d200150b2d3,USA,,,137,83,2013-08-11,en
e4c060b94377bb07f028d26bf8423538bc6e6d14abbaab1b548237d763e902aa,e4c060b94377bb07f028d26bf8423538bc6e6d14abbaab1b548237d763e902aa,e4c060b94377bb07f028d26bf8423538bc6e6d14abbaab1b548237d763e902aa,Philly,,,85,245,2009-10-05,en
ed4691bef992168c0d25ff6f9fe10a17b5fc957acbd4390a421788a0a0325e78,ed4691bef992168c0d25ff6f9fe10a17b5fc957acbd4390a421788a0a0325e78,ed4691bef992168c0d25ff6f9fe10a17b5fc957acbd4390a421788a0a0325e78,"Москва, Россия","хочу стать дизайнером , люблю свой город!",,259,323,2014-03-10,ru
813f4ae8aa7c4b1e7a9abd6de08f3786286b45f90d157b3f9904224a742aa944,813f4ae8aa7c4b1e7a9abd6de08f3786286b45f90d157b3f9904224a742aa944,813f4ae8aa7c4b1e7a9abd6de08f3786286b45f90d157b3f9904224a742aa944,Москва,Веб-дизайнер,,486,500,2013-12-09,ru
64f7dfd44d66fecc0d92a379dbe2753e7b1f3b7f2b879a6f350420271fc0e0ba,64f7dfd44d66fecc0d92a379dbe2753e7b1f3b7f2b879a6f350420271fc0e0ba,64f7dfd44d66fecc0d92a379dbe2753e7b1f3b7f2b879a6f350420271fc0e0ba,,I just want to go fishing! #Trump supporter. Tired of crisis being the only import and export of this great nation.,,241,240,2015-03-12,en
00e60b6efcc4135bb73e81ba1e385786894899da0a9633120c538e24e290f8a0,00e60b6efcc4135bb73e81ba1e385786894899da0a9633120c538e24e290f8a0,00e60b6efcc4135bb73e81ba1e385786894899da0a9633120c538e24e290f8a0,United States,Every child is an artist.  The problem is how to remain an artist once he grows up.,,41,302,2014-06-07,en
386067f846736e678b14092ccc78505f677876a2912bf96e0b4c99461ffa2260,386067f846736e678b14092ccc78505f677876a2912bf96e0b4c99461ffa2260,386067f846736e678b14092ccc78505f677876a2912bf96e0b4c99461ffa2260,,,,47,88,2014-05-14,en
af8184e9fdfbbb51e59f98cf9fa591d83df1c53e942637d8f5b52f81646f66f0,af8184e9fdfbbb51e59f98cf9fa591d83df1c53e942637d8f5b52f81646f66f0,af8184e9fdfbbb51e59f98cf9fa591d83df1c53e942637d8f5b52f81646f66f0,Moscow,Инфекционист  - Фотошоп  ...,,133,90,2013-11-15,en
3e3bb6c00d3693deb8f8d8e127b75dc81d4faf70685646cfa158c67b01e9653b,3e3bb6c00d3693deb8f8d8e127b75dc81d4faf70685646cfa158c67b01e9653b,3e3bb6c00d3693deb8f8d8e127b75dc81d4faf70685646cfa158c67b01e9653b,USA,Lucky Lemon,,107,132,2013-08-14,en
4d5db44416e27521039c6a127ea28ab1ef8bd46a89970b6f48c7d698e66aaeab,4d5db44416e27521039c6a127ea28ab1ef8bd46a89970b6f48c7d698e66aaeab,4d5db44416e27521039c6a127ea28ab1ef8bd46a89970b6f48c7d698e66aaeab,اللاذقية,,,1,11,2015-10-12,en
19038f163f8b903adb0ecfc70940c167d019ae66b03be3f56c29564583d30bcc,19038f163f8b903adb0ecfc70940c167d019ae66b03be3f56c29564583d30bcc,19038f163f8b903adb0ecfc70940c167d019ae66b03be3f56c29564583d30bcc,USA,,,91,130,2014-05-29,en
802a860ddf95f7892aeb27b1acc1bb67db2271f9050185f76ca8d0dd0933ba3a,802a860ddf95f7892aeb27b1acc1bb67db2271f9050185f76ca8d0dd0933ba3a,802a860ddf95f7892aeb27b1acc1bb67db2271f9050185f76ca8d0dd0933ba3a,USA,"When one door of happiness closes, another opens, but often we look so long at the closed door that we do not see the one that has been opened for us.",,86,340,2014-06-19,en
7e7faf4a1c57ed1ba285d9a1b45af9d312a5ea06bc7bac36da68da5812beda31,7e7faf4a1c57ed1ba285d9a1b45af9d312a5ea06bc7bac36da68da5812beda31,7e7faf4a1c57ed1ba285d9a1b45af9d312a5ea06bc7bac36da68da5812beda31,London,,,119,134,2013-09-14,en
3a56ceb5ad09bac803ee9d93afa62f7b53611766e20974970a4f48935e08725c,3a56ceb5ad09bac803ee9d93afa62f7b53611766e20974970a4f48935e08725c,3a56ceb5ad09bac803ee9d93afa62f7b53611766e20974970a4f48935e08725c,Moscow-City,Микс-Файт М1,,257,1810,2013-12-06,en
51adfd241872a1a089e54af26c16bca732b6a99b943f9fba5ac83f694ebb185a,51adfd241872a1a089e54af26c16bca732b6a99b943f9fba5ac83f694ebb185a,51adfd241872a1a089e54af26c16bca732b6a99b943f9fba5ac83f694ebb185a,Санкт-Петербург,о жизни не спеша,http://t.co/DWUDeN6CHY,737,1732,2014-03-12,ru
cd9604a413c4700f72592bd5f1b0e35e8616ec27ae38cd09a697aaf49335956c,cd9604a413c4700f72592bd5f1b0e35e8616ec27ae38cd09a697aaf49335956c,cd9604a413c4700f72592bd5f1b0e35e8616ec27ae38cd09a697aaf49335956c,,,http://t.co/G5F0tGw7xe,154,619,2015-07-23,ru
94132966790dcebe2f9190ebe549b4de58fbebdc7d143fa4268674bcc61e7daf,94132966790dcebe2f9190ebe549b4de58fbebdc7d143fa4268674bcc61e7daf,94132966790dcebe2f9190ebe549b4de58fbebdc7d143fa4268674bcc61e7daf,,,,28,171,2010-10-18,ru
5f4f2846accc0c4e64361443428d6b5467603cf32b61b65db231836a87eb80ef,5f4f2846accc0c4e64361443428d6b5467603cf32b61b65db231836a87eb80ef,5f4f2846accc0c4e64361443428d6b5467603cf32b61b65db231836a87eb80ef,USA,,,16,127,2014-06-01,en
35560972b507eb682344b94c16712ee16f9260f6fec492a0e77b3bcae5f3fdb2,35560972b507eb682344b94c16712ee16f9260f6fec492a0e77b3bcae5f3fdb2,35560972b507eb682344b94c16712ee16f9260f6fec492a0e77b3bcae5f3fdb2,USA,I think life has purpose and meaning,,2,1,2014-06-09,en
3d47c17051837fbaf02df10e200ed454d27faa6b735bc4a8eb30986a413adefb,3d47c17051837fbaf02df10e200ed454d27faa6b735bc4a8eb30986a413adefb,3d47c17051837fbaf02df10e200ed454d27faa6b735bc4a8eb30986a413adefb,Омск,Музыка мое все,,136,67,2014-04-23,ru
b78f6d8d7e5dce901ec04d9857ab9ccfb908564c177ab21fa49e5c88cd8a4554,b78f6d8d7e5dce901ec04d9857ab9ccfb908564c177ab21fa49e5c88cd8a4554,b78f6d8d7e5dce901ec04d9857ab9ccfb908564c177ab21fa49e5c88cd8a4554,Atlanta,,,76,333,2014-06-06,en
bcea51dd5506bd6dda6751585cd0174f4c97d6363788a7132c2d0b9a7da3e4cf,bcea51dd5506bd6dda6751585cd0174f4c97d6363788a7132c2d0b9a7da3e4cf,bcea51dd5506bd6dda6751585cd0174f4c97d6363788a7132c2d0b9a7da3e4cf,New York,"As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them. John F. Kennedy",,137,167,2013-08-05,en
21aee32954a5b967392832678c526a550f4a522d446861ffbb0757ab0c279f2a,21aee32954a5b967392832678c526a550f4a522d446861ffbb0757ab0c279f2a,21aee32954a5b967392832678c526a550f4a522d446861ffbb0757ab0c279f2a,,,,113,110,2013-06-19,en
2c75e6e214a87437befaf283a388b63a4b8f412b94b6b870bbd9313da3e20183,2c75e6e214a87437befaf283a388b63a4b8f412b94b6b870bbd9313da3e20183,2c75e6e214a87437befaf283a388b63a4b8f412b94b6b870bbd9313da3e20183,Калининград ,Не обманывайте себя надеждами,,137,193,2014-03-19,en
2b8853ccd64fb5788065ff5b212ccb76a209878cd44e1ee0fe9b7b20ad935b29,2b8853ccd64fb5788065ff5b212ccb76a209878cd44e1ee0fe9b7b20ad935b29,2b8853ccd64fb5788065ff5b212ccb76a209878cd44e1ee0fe9b7b20ad935b29,Москва,Студент медицинского. Так что скоро всех вылечу,,1282,1103,2012-08-28,ru
15fb63d5f85f874c14143876872bd3edbd622d71df9b21f82014f1fd838e11ac,15fb63d5f85f874c14143876872bd3edbd622d71df9b21f82014f1fd838e11ac,15fb63d5f85f874c14143876872bd3edbd622d71df9b21f82014f1fd838e11ac,,.,,56,66,2014-05-30,en
e948a42c81679e7799660f1d39dbf672dc765381d6b929170459d72db8abe95e,e948a42c81679e7799660f1d39dbf672dc765381d6b929170459d72db8abe95e,e948a42c81679e7799660f1d39dbf672dc765381d6b929170459d72db8abe95e,Houston,,,462,997,2014-08-16,en
6ec216277ec98a738fc710402bda4d5a406eed0127068a74965f5a1c73414459,6ec216277ec98a738fc710402bda4d5a406eed0127068a74965f5a1c73414459,6ec216277ec98a738fc710402bda4d5a406eed0127068a74965f5a1c73414459,Красноярск,В поиске событий,,58,139,2015-03-16,ru
c11b8493d069da7534c588d70ac32b301c9bdefce22880bd0a9d6f12dd850050,c11b8493d069da7534c588d70ac32b301c9bdefce22880bd0a9d6f12dd850050,c11b8493d069da7534c588d70ac32b301c9bdefce22880bd0a9d6f12dd850050,Amman,,,157,316,2014-05-30,en
b09522fcd39e2de2d62573fe6043acc6a8bb5f535bdc505ee5e6b66f047d37cf,b09522fcd39e2de2d62573fe6043acc6a8bb5f535bdc505ee5e6b66f047d37cf,b09522fcd39e2de2d62573fe6043acc6a8bb5f535bdc505ee5e6b66f047d37cf,United States,I can manage everything!,,553,955,2013-08-19,en
10213dd75b288d1b5e046ae76a8595576b29ded02b939218ef3ef854fcdd53cf,10213dd75b288d1b5e046ae76a8595576b29ded02b939218ef3ef854fcdd53cf,10213dd75b288d1b5e046ae76a8595576b29ded02b939218ef3ef854fcdd53cf,Омск,Технарь. а не выгляжу. да?,,263,205,2014-04-04,en
f9a58d3c30de67935929012ab68996576ade284d07809b9ce0cce15aad963c3a,f9a58d3c30de67935929012ab68996576ade284d07809b9ce0cce15aad963c3a,f9a58d3c30de67935929012ab68996576ade284d07809b9ce0cce15aad963c3a,,"قروب : #اسياد_الترند ، لرفع التاقات, بادارة @Mans__0 , #منصور_النصر_اسد_الترند",,0,5,2017-03-19,ar
930718b82deb778e4e1cf917e08a0e7874271270e1957f1084d468c1d67a0c3d,930718b82deb778e4e1cf917e08a0e7874271270e1957f1084d468c1d67a0c3d,930718b82deb778e4e1cf917e08a0e7874271270e1957f1084d468c1d67a0c3d,USA,The mind is everything. What you think you become.,,16,35,2014-06-18,en
5ecde45ecd8c7181405802ab96628be7b168d214928c5f7dad54d19b5032ee71,5ecde45ecd8c7181405802ab96628be7b168d214928c5f7dad54d19b5032ee71,5ecde45ecd8c7181405802ab96628be7b168d214928c5f7dad54d19b5032ee71,"New York, USA",Social hair goddess. That's all folks.,,79,394,2015-05-30,en
778fcd5b09b0cf87b5d703cf31585d601da204d4bb6150ff833d0b5bf38bda9d,778fcd5b09b0cf87b5d703cf31585d601da204d4bb6150ff833d0b5bf38bda9d,778fcd5b09b0cf87b5d703cf31585d601da204d4bb6150ff833d0b5bf38bda9d,Москва,Моё сердце - Кавказ! #Анжи #Махачкала #FollowBackteam #Followme #followback,,943,378,2012-08-04,ru
b74358ba2cfdf22bb369205ad1dd557a5f60e707d25d8de5bae2f3a7ffe0bcc7,b74358ba2cfdf22bb369205ad1dd557a5f60e707d25d8de5bae2f3a7ffe0bcc7,b74358ba2cfdf22bb369205ad1dd557a5f60e707d25d8de5bae2f3a7ffe0bcc7,"Fowler, California",,,38,276,2009-10-07,en
e579b30026998948100e534d656b6f27770e519fab233bccaf8b6c18b4a862c8,e579b30026998948100e534d656b6f27770e519fab233bccaf8b6c18b4a862c8,e579b30026998948100e534d656b6f27770e519fab233bccaf8b6c18b4a862c8,USA,It's hard to believe all this shit whats going on #BLACKLIVESMATTER,,1176,991,2013-08-08,en
3fcba2182fecb29a3aff51bf22b5cf19668ed09db686602b0eb4c26b983bd8a9,3fcba2182fecb29a3aff51bf22b5cf19668ed09db686602b0eb4c26b983bd8a9,3fcba2182fecb29a3aff51bf22b5cf19668ed09db686602b0eb4c26b983bd8a9,Penza,Парикмахер✂ по совместительству психолог. Выслушиваю своих клиентов,,355,256,2013-12-23,ru
1718000594,Prince Booth,Booth_Prince,Chicago,"Hey, man ⌐╦╦═─",,5323,4171,2013-09-01,en
202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,Ростов,"Мы были уже на краю пустыни, когда нас начало накрывать…",,795,1951,2014-03-09,ru
20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,USA,enjoying my life,,72,1,2015-03-10,en
6a69813130e31201f20be66e7927aff9c9fa4d8ebd5e58a3b988ad693f22beaf,6a69813130e31201f20be66e7927aff9c9fa4d8ebd5e58a3b988ad693f22beaf,6a69813130e31201f20be66e7927aff9c9fa4d8ebd5e58a3b988ad693f22beaf,United States,,,107,109,2013-08-14,en
bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4,bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4,bf842c35921991f566c6b0ce2b17b48a6d0d924cab98c33619fb1aef4feb4fd4,USA,Bible Clingin' Conservative! Stand with GOD! Stand with #Israel! Stand with Ted Cruz! #tcot #WakeUpAmerica #GodBlessAmerica #InGodWeTrust,,277,203,2014-08-28,en
f6b4b2d61e227c53be78b94899c502ef0375d3b92b45f10639e450d259b64010,f6b4b2d61e227c53be78b94899c502ef0375d3b92b45f10639e450d259b64010,f6b4b2d61e227c53be78b94899c502ef0375d3b92b45f10639e450d259b64010,USA,photo is my life,,80,350,2014-06-19,en
b43029dcf5107e3f05e3395f5470d3f969e8ea97d83cbc80cbaa4d284284c889,b43029dcf5107e3f05e3395f5470d3f969e8ea97d83cbc80cbaa4d284284c889,b43029dcf5107e3f05e3395f5470d3f969e8ea97d83cbc80cbaa4d284284c889,Germany,"Traveling all around the word, dancing and noir movies make me happy",,24,131,2015-12-15,de
be8f618106c5d0f451373ebe1dd08b4b69eb39aa67674afb8b12db19c9fe605c,be8f618106c5d0f451373ebe1dd08b4b69eb39aa67674afb8b12db19c9fe605c,be8f618106c5d0f451373ebe1dd08b4b69eb39aa67674afb8b12db19c9fe605c,USA,Passionate analyst. Organizer. Twitter guru. Subtly charming troublemaker,,67,109,2015-03-11,en
7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de,7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de,7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de,Москва,Художник по жизни),,722,332,2014-03-17,ru
9b4c95e53c2cc1107837fe250692efe8401bf13839a3e1f8049d9523ca01a73c,9b4c95e53c2cc1107837fe250692efe8401bf13839a3e1f8049d9523ca01a73c,9b4c95e53c2cc1107837fe250692efe8401bf13839a3e1f8049d9523ca01a73c,Севастополь,увлекаюсь байдарками. Пишу о политике политический деятелях. #followme #followbackRU,,653,562,2013-11-15,ru
c9abcab876840af0239359246305985a9a5eb200031f036d212e68079145ce7f,c9abcab876840af0239359246305985a9a5eb200031f036d212e68079145ce7f,c9abcab876840af0239359246305985a9a5eb200031f036d212e68079145ce7f,"Atlanta, GA","October, 15",https://t.co/54AxiS0wWm,379,2908,2016-09-02,en
f9263d5c9365bb49974f2d4030605d9e2c332a84229284d9bbc5d9a3eac29d99,f9263d5c9365bb49974f2d4030605d9e2c332a84229284d9bbc5d9a3eac29d99,f9263d5c9365bb49974f2d4030605d9e2c332a84229284d9bbc5d9a3eac29d99,Jacksonville,,,13,147,2014-06-17,en
13b085a353d5d3deebc87a755ac52c88f96af1f60b5bc29e4263159b97eaa235,13b085a353d5d3deebc87a755ac52c88f96af1f60b5bc29e4263159b97eaa235,13b085a353d5d3deebc87a755ac52c88f96af1f60b5bc29e4263159b97eaa235,Москва,"Член ВПП Единая Россия, , зам. председателя МГЕР МО Марьино",,346,1790,2014-05-05,ru
ad52fa3941dd1809dc52d52264095fbb78a5d7b57d5580f3b2852c9fcf402510,ad52fa3941dd1809dc52d52264095fbb78a5d7b57d5580f3b2852c9fcf402510,ad52fa3941dd1809dc52d52264095fbb78a5d7b57d5580f3b2852c9fcf402510,МСКВА,плавать - моё любимое занятие,,349,1580,2013-11-12,ru
25307f6610fcb49d70079a7fa43484b450e41d4780b5b4f9503f6fbfba79c7fc,25307f6610fcb49d70079a7fa43484b450e41d4780b5b4f9503f6fbfba79c7fc,25307f6610fcb49d70079a7fa43484b450e41d4780b5b4f9503f6fbfba79c7fc,,,,106,930,2016-07-12,de
ef5f92101b81ef0a7693d20c6325de8b774fec3b57b61be9aad32baa9f311bf6,ef5f92101b81ef0a7693d20c6325de8b774fec3b57b61be9aad32baa9f311bf6,ef5f92101b81ef0a7693d20c6325de8b774fec3b57b61be9aad32baa9f311bf6,USA,"Certain things catch your eye, but pursue only those that capture the heart.",,111,147,2013-06-19,en
7c1a9c14d2317e0b1f1e79204c6b9b300e9748e1398f8c15f58822db99a6c8c5,7c1a9c14d2317e0b1f1e79204c6b9b300e9748e1398f8c15f58822db99a6c8c5,7c1a9c14d2317e0b1f1e79204c6b9b300e9748e1398f8c15f58822db99a6c8c5,Чебоксары,"Катание на яхте, катере, студентка Востоковед",,301,425,2013-08-28,en
4daec114716142ef9739f36cdf2c6296ad3ffe06cf36f4ce9d4b6053b6b667c5,4daec114716142ef9739f36cdf2c6296ad3ffe06cf36f4ce9d4b6053b6b667c5,4daec114716142ef9739f36cdf2c6296ad3ffe06cf36f4ce9d4b6053b6b667c5,US,YOUR FAITH HAS MADE YOU WELL,,54,223,2014-06-17,en
e61b717c507d0c801a70f93a4780558704ee632159ba91353efe6a1dd32da2f3,e61b717c507d0c801a70f93a4780558704ee632159ba91353efe6a1dd32da2f3,e61b717c507d0c801a70f93a4780558704ee632159ba91353efe6a1dd32da2f3,USA,"If opportunity doesn't knock, build a door.",,21,125,2014-05-15,en
c288e72110158a16e2f84714cfd4b628d43f06cdcae767c776a576c1246858a2,c288e72110158a16e2f84714cfd4b628d43f06cdcae767c776a576c1246858a2,c288e72110158a16e2f84714cfd4b628d43f06cdcae767c776a576c1246858a2,USA,Go!,,0,0,2014-05-11,en
affdb133c250001f8c07196032f957660f4653594fbf2e5c3a57c8bfbe8576bd,affdb133c250001f8c07196032f957660f4653594fbf2e5c3a57c8bfbe8576bd,affdb133c250001f8c07196032f957660f4653594fbf2e5c3a57c8bfbe8576bd,,بيع كوينز لودو ستار متوفر اي عدد للطلب واتساب 0577987168,,0,6,2017-03-20,en
f1b17005b47a98b40fee810556971d621dee6860038a237418a5a8db0aa176cb,f1b17005b47a98b40fee810556971d621dee6860038a237418a5a8db0aa176cb,f1b17005b47a98b40fee810556971d621dee6860038a237418a5a8db0aa176cb,,experienced enough,,111,125,2015-03-10,en
04853df2af2d870c0b9e30304e110521538e6b73936ffcf7055cb0ba365e79c6,04853df2af2d870c0b9e30304e110521538e6b73936ffcf7055cb0ba365e79c6,04853df2af2d870c0b9e30304e110521538e6b73936ffcf7055cb0ba365e79c6,Омск,Педагог :практикую :заметки # Музыка -,,66,12,2014-03-09,en
5d7e6dc7a07f6f9c29c987795a20ab144edb743b97f50a559eac15e9f153b7a3,5d7e6dc7a07f6f9c29c987795a20ab144edb743b97f50a559eac15e9f153b7a3,5d7e6dc7a07f6f9c29c987795a20ab144edb743b97f50a559eac15e9f153b7a3,,"Люди, стрелявшие в наших отцов, строят планы на наших детей",,1,45,2017-11-28,ru
f07f8f8ed83bdba9de1b2dc528cee7350761e45645dcf058b1173bbb4dfbe4ad,f07f8f8ed83bdba9de1b2dc528cee7350761e45645dcf058b1173bbb4dfbe4ad,f07f8f8ed83bdba9de1b2dc528cee7350761e45645dcf058b1173bbb4dfbe4ad,Moscow,"На поле танки грохотали, танкисты шли в последний бой...",http://t.co/Gp3yaWhg6N,653,1491,2014-03-14,ru
06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,Чита,Работаю в Государственной ветеринарной службе Забайкальского края. Вижу Россию сильной страной,,2918,159,2014-05-07,ru
e39056f8a6ed87cda6bc22cbfff630425677170a2fdd21aa132e158eec50d19e,e39056f8a6ed87cda6bc22cbfff630425677170a2fdd21aa132e158eec50d19e,e39056f8a6ed87cda6bc22cbfff630425677170a2fdd21aa132e158eec50d19e,"New York, USA","We are a club of people who love New York City. Follow us or visit our website, then you can know everything about NYC.",http://t.co/dvRDTnPTVo,21,5,2015-06-06,en
b377e3712be221997cbf828e200ad72217d028485bba8c06d2b2e9c16f2c6e81,b377e3712be221997cbf828e200ad72217d028485bba8c06d2b2e9c16f2c6e81,b377e3712be221997cbf828e200ad72217d028485bba8c06d2b2e9c16f2c6e81,Россия,иногда лучше молчать,,138,188,2014-05-09,ru
